Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
3296,B005K4Q1VI,AIKDGFLEZER9T,BonnieBrown,0,0,4,1329350400,Good drink,"A good cup of hot chocolate...with a couple of marshmellows.  Make it for my daughter every time she visits. She is nearly 60, and she loves it."
3297,B005K4Q1VI,A19N2TU4D31BT6,Lee Strain,0,0,5,1329350400,Never without!,All three flavors have a nice aroma and rich chocolate taste. Peppermint is our favorite. We enjoy a cup after dinner 'flavored' with a bit of creme liquor nearly every night. It's become a tasty habit.
3298,B005K4Q1VI,A2HH2V5Q7ZUK0K,KimmK3,0,0,4,1329264000,Grandkids love it!,This item had a great price and tastes great. The only thing that could make this product better is if the little plastic cup was recyclable or compostable.
3299,B005K4Q1VI,A1WVMU2PMQ0GXW,"Patricia Clements ""Patsijean""",0,0,4,1329177600,Great cocoa..,"My husband and I really like this cocoa.  I add extra milk to my cup for a creamier flavor, but the convenience cannot be beat."
3300,B005K4Q1VI,A10E57QZ4GJ32F,Sharks77,0,0,5,1329177600,keurig hot chocolate,"great deal, especially for the price. Item arrived quicker than anticipated. This has saved me many trips to Dunkin Doniuts as well as saving me paying double the price for a cup of hot chocolate that's just as good. Looking for more to stockpile!"
3301,B005K4Q1VI,A2OQ6RXQT17LGQ,snaponlarry,0,0,5,1329004800,Grove cocoa k-cups,Love them. Hardly notice any aftertaste from sweetener. I don't agree with some of the others that didn't like it...Will buy again...
3302,B005K4Q1VI,A1AANQDL7EQUII,Bigduck,0,0,3,1329004800,Not Swisshot chocolate,This product is nice and the price is right but it isn't Swiss Chocolate for sure.<br /><br />Just doesn't have that real deep chocolate taste.
3303,B005K4Q1VI,A29WENSRNV44RY,selketine,0,0,3,1328832000,Kids love it - me not so much,"I bought this brand of hot chocolate K cups cause it had the best review on Amazon at the time.  The kids love it - they especially like the peppermint flavor which I can't see any other way to get except in this mixed box.  You get milk chocolate, dark chocolate and peppermint flavors.  I tried it a few times and it is too weak for my taste.  I make it on the lowest setting on my Keurig which I think is around 7 ounces and it is still weak to me but perfect for them.  If you like a strong chocolate flavor this isn't it."
3304,B005K4Q1VI,A1TOW634MZ0ELQ,kathyallen45,0,0,5,1328659200,Hot Choc K Cup,Wow what a deal. These taste just as good as the expensive brands. Most definately will be buying these again.
3305,B005K4Q1VI,AO6735APC3YAJ,"J. Newman ""J. Newman""",59,64,4,1318896000,"Better than the others, but still not quite there","I feel like I've tried every hot cocoa there is in the k-cups.  While I do think this is the best hot cocoa so far, it still isn't great.  I'm not sure what it is, but all of the cocoa k-cups seem to have a weird taste to them.  It's almost like there is artificial sweetener in them,, but I know there is not.<br />I set it on the smallest cup setting for cocoa.  This has more body to it than others.<br />I'm still waiting and hoping that Dunkin' Donuts will put out their hot cocoa in a k-cup.  There really is nothing better than that.<br />If you want a k-cup hot cocoa, I would def. recommend this over all the others."
3306,B005K4Q1VI,A1J75JJ0Q2OEJN,Raven A. Wind,187,216,3,1325808000,Why can't anyone make a hot cocoa without sucralose/Splenda in it?,"I HATE SUCRALOSE.<br /><br />Honestly, I don't know how other people CAN'T taste it when it's in sweetened products. It's got this unpleasant fake flavor that I just can't ignore. I think any company that uses that junk should be required by law to indicate it on their box and all advertising.<br /><br />That being said, it seems like this hot cocoa has less sucralose than the Cafe Escapes Hot Cocoa, and as such I have to give it higher marks than the competition.<br /><br />Still, I can't believe this product AND its nearest competitor use sucralose but don't say they're a diet, lite, low-sugar, or otherwise unnaturally-sweetened product. It's frustrating. I can taste the stuff, and I really dislike it. I also don't like the chemical makeup of sucralose, but I won't go into that here (just believe me: natural sugar is way better for you in the long run).<br /><br />There's one other choice out there for a hot cocoa in a K-Cup, and that's Swiss Miss. Unfortunately, the Swiss Miss K-Cups are ridiculously high priced and hard to find.<br /><br />My opinion? It's probably better if you just get your favorite hot cocoa in packets, and use the hot water function of your Keurig. It's not worth the K-Cup convenience if you have to put up with artificial sweeteners or significantly higher prices. Spending more than seventy-five cents per cup of water-based hot cocoa is about the limit for me.<br /><br />So, if you're into sucralose/Splenda, then by all means grab this and enjoy that weird aftertaste and decidedly not-sugar flavor. If you're like me, though, and can't stand that artificial stuff, then avoid this product and find another option.<br /><br />Three stars for tasting decent despite the awful artificial sweetener. Minus two stars for being artificially sweetened and not mentioning it anywhere.<br /><br />UPDATE:  I just found out that the Swiss Miss K-Cups also use sucralose. So really, your only choice is to get packets and use your Keurig as a hot water dispenser. How disappointing.<br /><br />UPDATE 02/12: After some research, I found that there is one K-Cup hot cocoa that doesn't have sucralose; However, it is loaded with fructose instead (not the greatest trade-off, since it tastes different from sugar/sucrose, in my opinion) and has no actual sugar/sucrose in it. That one is Green Mountain Coffee Hot Cocoa. Unfortunately, reviews of it say it has a strong coconut flavor (probably because the second ingredient is coconut oil) and is on the salty side, so I have avoided it. It's also more expensive per-cup, and unless you think a single cup of cocoa is worth over a dollar and twenty-five cents (as opposed to a box of 12 packets being around two dollars) then go ahead and try it. I will refrain at this point and stick to using packets.<br /><br />I would also like to clarify again that despite what some comments say, the Cafe Escapes Hot Cocoa K-Cups, Swiss Miss Hot Cocoa K-Cups, and Grove Square Hot Cocoa K-Cups ALL use sucralose. Yes, there is sugar in some of those, but it is IN ADDITION TO sucralose/Splenda, and not by itself.<br /><br />So your choices right now are pure sucralose, sucralose plus a sugar, or pure fructose. None of them is appetizing to me, and all of them make the cost per cup of cocoa quite unpleasant.<br /><br />43 servings of sugar-sweetened cocoa in a canister will run you around six bucks, and it's no more complicated than a K-Cup if you know how to operate a spoon."
3307,B005K4Q1VI,A3OXHLG6DIBRW8,"C. F. Hill ""CFH""",24,25,5,1321401600,Really Good Hot Cocoa - Highly Recommended,"These Grove Square Hot Cocoa flavors are by far the best tasting we have found for the Keurig. We took a chance on these due to the high review ratings and it was a pleasant surprise that all three flavors are really good.<br /><br />Dark Chocolate - My favorite, very good even on the ""large"" cup setting<br />Milk Chocolate - Excellent on the ""small"" cup and good on the ""large"" cup setting<br />Peppermint - Everyone likes this one, on either cup size setting<br /><br />These do contain Sucralose in addition to sugar, I don't notice the taste but my wife does (but she still likes them).<br /><br />Highly Recommended!<br /><br />CFH"
3308,B005K4Q1VI,A1JDKNDE73FLV2,lynnsmom,16,16,5,1323734400,Great flavor!,Excellent product! A tip from the Keurig people: shake the K-cup before using it. This prevents the cocoa from clumping and results in more flavor.
3309,B005K4Q1VI,A3OAYBV9IQV33C,Rob,14,14,4,1323648000,Not bad. Not bad at all.,"I have read some really funny reviews about this product.  Some complain that there is noting left in the pod after it has filled the cup, so 'therefore' it must have been an instant mix!  Brilliant deduction, Sherlock!  What did you expect...to see choco-grounds in the cup?  Yes, it is no doubt cheaper to go some other route, that's why 4 instead of 5 stars.<br /><br />But the taste is what you want to know about, right?  The Dark Chocolate flavor is fairly robust with little 'grittyness' to it.  Plop a marshmallow in the cup before brewing and you'll have a real treat!  It comes out strong enough on either the 6 oz or 10 oz setting of the brewer.  Not surprisingly, the milk chocolate flavor is not as strong and a little smoother.  Marshmallow trick has a little different effect making the milk chocolate not only creamier and smoother but a little dilute too.  So, maybe a few mini-marshmallows instead of a full-sized one for this flavor.  Oh, and definitely go 6 oz cup.  My oldest granddaughter and I contest for the peppermint chocolate.  She wins, of course, but it's pretty good when I can get one.  No marshmallow needed.  The hint of peppermint is just enough.  6 oz cup on this one is the best way to go, too.<br /><br />I think I got the cups sizes right.  If I didn't, you'll figure it out.  Btw, I'd imagine the reason it's always out of stock is because people keep buying it!  I've dipped into the supply well a few times myself.  Pretty good. Pretty cheap. Pretty hard to get at times.  I'll buy it again!"
3310,B005K4Q1VI,A2GR7SRMJ54RG7,Book Vamp,21,23,5,1321488000,Perfect Cocoa,"Everyone in my family likes hot cocoa. I was running plain water through my k-cup maker and using hot cocoa from a canister but my kids didn't really get the right measurements and more often than not we would have overflow. So I decided to try this for my kids and it makes a perfect cup every time. No overflow. The taste is good, its creamy with enough cocoa to water ratio for my kids. I will be ordering this product from now on for my family.<br />In the interest of product comparison, we have ordered Timothy's white hot chocolate, and Green Mountain Hot cocoa, Timothy's was great, but pricy, and Green Mountain didn't really taste all that great to our family. It had a watered down taste to it."
3311,B005K4Q1VI,A1J92I2HPUPAXT,J. Moore,11,11,4,1322006400,Tasty and at a great price.,"When I weigh the convenience of a K cup against the price and the taste, I would characterize these as a winner. Not the best cup of cocoa on the planet but compared to making it yourself or using a packet, these are pretty darn good. They nice a nice chocolate flavor with no funny after taste that I've had with some other brands. Do not select 10 oz on your machine though. Make it only at 6 or 8 oz otherwise it will be watery in my opinion. All in all a fine cup of hot chocolate."
3312,B005K4Q1VI,A1TTREMB4DDEX7,ShanyaG.,11,11,5,1321228800,"Much better than expected, great for the kids","I am actually surprised at how good this product is. I am a Cuisinart Keurig owner with two teens that love to drink hot cocoa and cider pretty much year round.<br /><br />Price point: The price for these at the store ( exact brand ) is almost triple of what we pay here for the same amount, with subscribe and save this makes these quite affordable for my family use. In comparison to other more expensive brands it's a great bargain without sacrificing quality over quantity.<br /><br />Flavor wise: My kids love it, and have already asked me to purchase more. My daughter says that the peppermint is right on and not too weak even if using a larger cup. I love the dark chocolate in my coffee to make a mocha ( 10oz coffee to 4 oz chocolate ) and it's much better than some other brands that I have tried in the past.<br /><br />Overall impression:  Great value, good flavor, excellent price point I will be purchasing more."
3313,B005K4Q1VI,A1KNF8V0TT4LW2,"W. Hoyt ""Pee Wee Shooter""",10,10,5,1319587200,"Rich, thick cocoa.  Surprisingly good!","Ordered on a whim.  My first ""Grove Square"" purchase.  Great for the family's occasional cocoa desire.  Being a K-Cup it's fast and easy.  Was a little worried the cocoa might leave some after taste in my coffee, so far so good.  Great cup of dark, rich cocoa.  Maybe could taste a LITTLE better if it was from a gourmet brand you mix yourself with steamed milk.  The ease and simplicity, and lack of clean up, make this a better option for me.  Will order again.  Nice to see it on subscribe and save."
3314,B005K4Q1VI,A1MVN7BGX0CYKD,"L. Silver ""amazonophile""",7,7,5,1319155200,Pleasantly surprised,My box of Grove Square Hot Cocoa arrived today and I've just tried it. Delicious. Made a big cup [by mistake] but I'm happy with the flavor and consistency.  No off tastes that I can discern.  A little disappointed at high sodium content. Nice to have as fall starts to chill.
3315,B005K4Q1VI,A2B0NY2EROZMSO,Hal DeVore,0,0,2,1328572800,Sucralose!,"I really, really dislike Sucralose.  I don't like the taste, the aftertaste, or the after effects.  I bought this based on it NOT saying it was ""diet"" or ""low calorie"".  The first ingredient is Sugar so it's only partially sweetened with Sucralose.  Sucralose is buried way down in the ingredients list but the taste is noticeable.<br /><br />Sure wish Amazon contained the full nutrition and ingredients labels from all food products."
